CLASS,mAP,mAR,mFAP,mFAR,mAAP,mAAR,ATE,ASE,AOE,AVE,AAE,ADE,FDE,MR,mAP_MR
car,0.823708787722006,0.9093235676715119,0.4301031581733292,0.6942103576343721,0.5175410366784775,0.7444411676779756,0.18795524931572938,0.16455667303302018,0.09408830012148885,0.2621113296841891,0.1782469553689926,1.3025797007728717,2.0327780529617443,0.25746407007190364,0.41541452130126855
pedestrian,0.8257943497880058,0.9632978723404255,0.46690261918721043,0.7434042553191489,0.5852223581165081,0.8188495440729484,0.1528765457576469,0.28034376234974795,0.29885731855681447,0.208812431466599,0.07397415873917365,0.680354480322746,1.0063804062777573,0.10624113475177305,0.4390554167763594
