CLASS,mAP,mAR,mFAP,mFAR,mAAP,mAAR,ATE,ASE,AOE,AVE,AAE,ADE,FDE,MR,mAP_MR
car,0.6089026823806032,0.7660954320079935,0.5638136731926977,0.7415257432648983,0.5852813584820831,0.7506167502915425,0.2437064782816199,0.17399793702327246,0.25903314688731865,0.12782458314136078,0.23309122939312782,0.4579181984791684,1.2317586070181739,0.037924968891428865,0.5300344938831997
pedestrian,0.4325954696840397,0.8935531914893617,0.37173122368868083,0.8530851063829787,0.4130478182365619,0.87829179331307,0.46688404825297974,0.2899786361285617,0.4637205968461078,0.21883641079702884,0.14450979692257754,0.8909134892219426,3.0241947428123157,0.10601641969681265,0.3201995468914283
