CLASS,mAP,mAR,mFAP,mFAR,mAAP,mAAR,ATE,ASE,AOE,AVE,AAE,ADE,FDE,MR,mAP_MR
car,0.31889656057980886,0.5650170996886326,0.31045403938474736,0.5820912663978357,0.31256484443048704,0.5660963124466775,0.4055830091986386,0.1825317634090387,0.3838197918683675,0.32386332125600814,0.16819835083568105,0.9619907096838526,2.2405220754224655,0.0648229270934756,0.30319817546204436
pedestrian,0.11588631877177108,0.7374585268745852,0.10264712935164953,0.7189117451891175,0.11720558055020734,0.732908332543369,0.6535721237653564,0.30983558809361206,0.5771644290255433,0.2657249709857172,0.19395355688584875,1.1333350061013876,3.504165828315226,0.1831169271396611,0.07516887245780467
