CLASS,mAP,mAR,mFAP,mFAR,mAAP,mAAR,ATE,ASE,AOE,AVE,AAE,ADE,FDE,MR,mAP_MR
car,0.3341620810528602,0.5859966577889185,0.3271368664142483,0.6043265966891221,0.32786799356623303,0.5866084017815179,0.3825461938191904,0.18052049519708013,0.36353939436189436,0.27311310545984635,0.1653895584423399,0.6754901252457395,0.6824160384511568,0.05326378913647857,0.31836444407904957
pedestrian,0.10012472219672611,0.7244701986754967,0.09059972297258866,0.7062251655629139,0.1017408524475995,0.7217502365184485,0.6648620288242512,0.30962835363287433,0.5795110379368502,0.27304858639579865,0.19642667479953257,0.7991744960777976,1.160767778606608,0.18052556906666914,0.06521553997083761
