CLASS,mAP,mAR,mFAP,mFAR,mAAP,mAAR,ATE,ASE,AOE,AVE,AAE,ADE,FDE,MR,mAP_MR
car,0.8407650880810547,0.9153162571876633,0.7990372853449126,0.8882645060115003,0.8158427864043194,0.897132402359794,0.20519864171310337,0.17823105962149427,0.18584609083426834,0.06222477476452798,0.0644711700573227,0.2505273125810259,0.3009388333025923,0.00958355230581824,0.7860438848724451
pedestrian,0.5408931035530651,0.9142455482661669,0.45997045833409067,0.830834114339269,0.492701599361705,0.8571428571428572,0.48000210194284576,0.2759261033685532,0.46000982181643596,0.21669329361716697,0.24816906133758007,0.7256955864316096,0.9340648130386658,0.08896626727196268,0.3663362647790935
