CLASS,mAP,mAR,mFAP,mFAR,mAAP,mAAR,ATE,ASE,AOE,AVE,AAE,ADE,FDE,MR,mAP_MR
car,0.7088597317196017,0.8326377295492488,0.700292827507011,0.8313856427378965,0.7008840765818214,0.8267946577629381,0.2138306468937829,0.17611556626236693,0.20049927486929797,0.06137588726492745,0.013912101516558322,0.2235270303892643,0.22979633589686355,0.0,0.6905363415985443
pedestrian,0.2784080871484268,0.7025862068965518,0.2651182998938474,0.6663793103448276,0.2740475463648825,0.6804187192118226,0.4943474033629607,0.3475602767341271,0.5867911733277982,0.16469672338394986,0.3448275862068966,0.5932440254121323,0.8090361134032468,0.10344827586206896,0.2286914179514105
