CLASS,mAP,mAR,mFAP,mFAR,mAAP,mAAR,ATE,ASE,AOE,AVE,AAE,ADE,FDE,MR,mAP_MR
car,0.4124959444106939,0.7158296813928698,0.3812224617868394,0.6415225630699988,0.39552601201696996,0.6783853065091962,0.31884068265323645,0.17854204352730146,0.32744295963866377,0.19208323274285005,0.17313598375814707,0.5997038677432909,0.9600027003576713,0.07066622062767906,0.37353227168415665
pedestrian,0.183439746593407,0.8123279185022027,0.11105870106244271,0.6657833149779735,0.15914037464359543,0.7645138451856514,0.5938853352359867,0.3040239854427462,0.4534728666083026,0.23840565909645256,0.13879626860432034,0.8480830862856443,1.373423184952515,0.286310319368912,0.06855635936136263
