CLASS,mAP,mAR,mFAP,mFAR,mAAP,mAAR,ATE,ASE,AOE,AVE,AAE,ADE,FDE,MR,mAP_MR
car,0.3552751908731423,0.579639495189821,0.33645109918471305,0.5971475121547533,0.33414980799882144,0.5795619116582187,0.3773998263124785,0.1803145851312455,0.36796557120450646,0.27687524337052205,0.1613182412566303,0.6996311504272078,0.6943532447879708,0.055340088019101986,0.3317013381722685
pedestrian,0.09359520912086636,0.5184700245152664,0.08308081886834279,0.5216458658346335,0.09094886862019722,0.5280572447387691,0.7671963814164188,0.31076350169317923,0.5696791928099162,0.28290874575402897,0.1820067898906073,0.9175768777235569,1.1486490324845195,0.15503583553376085,0.05560471355671483
