CLASS,mAP,mAR,mFAP,mFAR,mAAP,mAAR,ATE,ASE,AOE,AVE,AAE,ADE,FDE,MR,mAP_MR
car,0.7071325078141193,0.8197194719471947,0.6924308589002597,0.816006600660066,0.6963474062260435,0.8132956152758133,0.20504653402270784,0.17717382942250684,0.1973360865966888,0.06350922957063719,0.01648517556134888,0.23211245842941555,0.2462768794096084,0.005495058520449626,0.6822037767489073
pedestrian,0.12262103765957184,0.419277108433735,0.1250442789122309,0.42891566265060244,0.12803233062493594,0.4259036144578313,0.7043901444599382,0.3354207126366894,0.5758804553057861,0.24290041065356022,0.31794871794871793,0.889135098486377,1.1092473440726445,0.14358974358974358,0.08670457669525461
